"Diameter (um)", "AB Phase (deg)", "AC Phase (deg)", "Intensity (mV)", "Time Ch. 1 (sec)", "Time Ch. 2 (sec)"
337.979950, 129.199219, 79.277344, 51.897320, 44.460484, 44.460484
312.010040, 109.160156, 56.250000, 93.750000, 44.498409, 44.498409
288.812195, 94.833984, 32.167969, 37.109375, 44.629700, 44.629700
307.391846, 121.640625, 36.123047, 90.959824, 44.633221, 44.633221
312.541687, 105.732422, 60.556641, 26.506697, 48.169773, 48.169773
357.659607, 142.558594, 98.437500, 22.042410, 48.237183, 48.237183
347.294861, 142.646484, 81.210938, 18.136160, 48.426113, 48.426113
374.502014, 159.960938, 108.984375, 169.363846, 48.898872, 48.898872
399.744690, 156.357422, 154.423828, 42.689732, 48.998562, 48.998562
322.648041, 127.968750, 55.107422, 47.712055, 49.010525, 49.010525
357.478943, 145.283203, 95.449219, 70.033485, 49.166424, 49.166428
353.426270, 146.162109, 87.890625, 119.977676, 49.304790, 49.304790
340.339539, 144.492188, 67.851563, 6.138393, 51.089256, 51.089256
279.179382, 106.347656, 4.746094, 55.245537, 51.448856, 51.448856
296.928955, 100.634766, 39.814453, 25.948660, 51.890606, 51.890606
305.516357, 116.982422, 37.705078, 82.589287, 51.890621, 51.890621
308.031128, 130.341797, 28.476563, 47.433037, 52.034569, 52.034565
303.347168, 117.421875, 33.662109, 26.506697, 52.068272, 52.068272
278.403107, 97.558594, 12.216797, 42.689732, 52.082325, 52.082325
285.351440, 109.423828, 11.865234, 32.645088, 52.143398, 52.143398
318.842529, 132.451172, 44.296875, 97.935265, 52.144127, 52.144127
290.827454, 123.750000, 6.591797, 53.850445, 52.162369, 52.162369
272.456268, 91.933594, 7.998047, 10.323661, 52.524696, 52.524696
275.215179, 89.121094, 15.380859, 41.294643, 53.719280, 53.719280
319.235687, 120.937500, 56.425781, 84.821426, 53.732639, 53.732639
292.565887, 115.048828, 18.193359, 20.926340, 53.930634, 53.930634
289.642792, 104.326172, 24.082031, 22.321428, 54.021893, 54.021893
289.580719, 92.812500, 35.507813, 13.113839, 54.158813, 54.158813
292.532013, 108.896484, 24.257813, 37.109375, 54.507801, 54.507801
299.443512, 105.468750, 39.111328, 44.642857, 54.839962, 54.839962
305.970825, 112.939453, 42.451172, 15.625000, 55.057632, 55.057632
308.550079, 119.970703, 39.726563, 32.924107, 55.266216, 55.266216
309.203064, 112.500000, 48.251953, 65.011162, 55.487434, 55.487434
322.401917, 139.218750, 43.417969, 9.765625, 55.528156, 55.528156
340.821625, 135.000000, 78.134766, 170.758926, 55.869415, 55.869419
307.919769, 122.080078, 36.562500, 20.089285, 56.302597, 56.302597
353.797699, 131.660156, 103.007813, 38.504463, 56.346107, 56.346107
347.984711, 134.296875, 90.703125, 96.261162, 56.820835, 56.820835
315.691193, 124.189453, 47.373047, 26.506697, 56.860840, 56.860840
337.063202, 124.716797, 82.177734, 130.859375, 56.888241, 56.888237
338.372375, 130.078125, 79.013672, 47.154018, 56.904377, 56.904377
332.889160, 132.714844, 67.324219, 65.569199, 56.964073, 56.964069
308.080475, 108.896484, 50.009766, 48.270088, 56.990047, 56.990051
323.895477, 112.060547, 73.037109, 60.825893, 57.020947, 57.020947
326.226624, 133.505859, 55.458984, 28.738840, 57.024426, 57.024426
313.438568, 110.917969, 56.865234, 109.654015, 57.096790, 57.096794
313.524475, 120.585938, 47.373047, 91.517860, 57.102409, 57.102409
326.915710, 126.650391, 63.457031, 65.290176, 57.134010, 57.134014
341.762573, 143.613281, 71.103516, 43.805805, 57.153671, 57.153671
385.647491, 161.015625, 126.386719, 70.870537, 57.410736, 57.410736
319.154175, 108.105469, 69.169922, 117.187500, 57.709160, 57.709160
313.114929, 113.115234, 54.140625, 26.785715, 57.751270, 57.751270
311.054108, 112.675781, 51.152344, 29.575893, 57.770924, 57.770924
422.296051, 153.896484, -165.937500, 43.247768, 62.602489, 62.602489
415.315857, 160.224609, 176.308594, 157.645096, 62.742317, 62.742317
347.858612, 147.216797, 77.607422, 57.477680, 62.925617, 62.925617
337.056702, 127.001953, 79.892578, 62.220982, 62.941063, 62.941063
274.134003, 94.394531, 8.261719, 50.502232, 63.079475, 63.079475
297.529907, 120.673828, 20.742188, 30.970982, 64.002281, 64.002281
292.150818, 112.587891, 19.951172, 11.160714, 64.071800, 64.071800
335.245178, 131.132813, 72.861328, 11.160714, 64.231209, 64.231209
290.569855, 106.875000, 23.027344, 54.408482, 64.318306, 64.318306
280.113708, 107.929688, 4.658203, 24.274553, 64.472092, 64.472092
286.195770, 116.367188, 6.328125, 19.810268, 64.536697, 64.536697
334.217621, 145.810547, 56.337891, 7.812500, 64.617455, 64.617455
304.268707, 120.585938, 31.992188, 5.859375, 64.685585, 64.685585
304.610229, 125.244141, 27.949219, 21.484375, 64.741760, 64.741760
289.886993, 100.107422, 28.652344, 137.834824, 64.793785, 64.793785
375.368011, 152.402344, 117.949219, 53.850445, 64.852066, 64.852066
311.331421, 127.529297, 36.738281, 30.970982, 65.024155, 65.024155
311.619629, 121.728516, 43.066406, 24.274553, 65.055733, 65.055733
323.966400, 121.552734, 63.720703, 38.225445, 65.580338, 65.580338
314.788940, 121.992188, 47.988281, 33.203125, 65.665306, 65.665306
320.065277, 118.564453, 60.205078, 25.669643, 65.673012, 65.673012
321.031677, 124.716797, 55.634766, 58.593750, 65.684273, 65.684273
346.700165, 136.494141, 86.396484, 90.680801, 65.722198, 65.722198
306.276245, 107.402344, 48.515625, 97.656250, 65.764336, 65.764336
304.158325, 119.355469, 33.046875, 26.506697, 65.768532, 65.768532
319.122833, 138.164063, 39.023438, 30.691965, 65.802948, 65.802948
317.956879, 116.894531, 58.359375, 37.946430, 65.824699, 65.824699
295.633026, 98.701172, 39.550781, 19.810268, 65.894890, 65.894890
289.070801, 119.091797, 8.349609, 7.254464, 66.008659, 66.008659
352.847534, 141.240234, 91.845703, 46.875000, 66.108406, 66.108406
293.491699, 107.753906, 26.982422, 53.292412, 66.328903, 66.328903
297.860291, 119.970703, 21.972656, 77.287949, 66.430717, 66.430717
272.196198, 109.775391, -10.283203, 10.044642, 66.437691, 66.437691
309.840851, 118.564453, 43.242188, 8.370536, 66.439095, 66.439095
306.088409, 108.105469, 47.460938, 20.647322, 66.446846, 66.446846
306.885590, 126.474609, 30.498047, 29.854910, 66.448257, 66.448257
320.763855, 134.384766, 45.527344, 67.522324, 66.680038, 66.680038
317.125946, 110.742188, 63.193359, 231.863846, 66.686378, 66.686378
309.344543, 119.619141, 41.396484, 67.801338, 66.771324, 66.771324
329.741150, 130.605469, 64.160156, 50.502232, 66.862617, 66.862617
271.634949, 99.140625, -0.615234, 1.674107, 66.965858, 66.965858
293.018097, 109.599609, 24.345703, 79.241074, 67.008026, 67.008026
322.908203, 139.570313, 43.857422, 83.984375, 67.022072, 67.022072
284.454071, 113.818359, 5.976563, 0.000000, 67.033936, 67.033936
357.872864, 148.007813, 93.339844, 94.866074, 67.064911, 67.064911
326.127716, 130.781250, 58.007813, 27.901785, 67.068420, 67.068420
309.986328, 121.464844, 40.605469, 37.667412, 67.107033, 67.107033
330.737946, 135.263672, 61.171875, 38.783482, 67.176544, 67.176544
345.243011, 135.878906, 84.550781, 41.294643, 67.268524, 67.268524
378.821503, 151.083984, 124.980469, 140.345978, 67.363327, 67.363327
269.451172, 91.933594, 3.076172, 0.000000, 67.512833, 67.512833
296.447144, 106.083984, 33.574219, 105.747765, 67.573982, 67.573982
279.065521, 116.630859, -5.712891, 9.207589, 67.627342, 67.627342
314.848206, 119.091797, 50.976563, 24.832590, 67.764275, 67.764275
301.059845, 128.320313, 18.984375, 18.973215, 67.802216, 67.802216
299.607941, 108.896484, 35.947266, 73.102676, 67.819084, 67.819084
320.388153, 129.550781, 49.746094, 69.196426, 67.820488, 67.820488
320.537628, 122.871094, 56.689453, 25.948660, 67.840126, 67.840126
294.542114, 105.380859, 31.025391, 16.462053, 67.848541, 67.848541
314.343445, 126.123047, 43.154297, 60.267857, 67.890015, 67.890015
313.743103, 102.568359, 65.654297, 226.562500, 67.891449, 67.891449
302.818726, 114.257813, 35.947266, 29.296875, 67.930031, 67.930031
340.014679, 140.009766, 71.806641, 42.968750, 67.987640, 67.987640
308.646973, 104.589844, 55.283203, 142.020096, 68.004501, 68.004501
288.806702, 97.119141, 29.882813, 32.087055, 68.147705, 68.147705
376.042877, 147.832031, 123.662109, 64.453125, 68.180725, 68.180725
302.072571, 116.982422, 31.992188, 75.892860, 68.306419, 68.306419
311.470673, 129.902344, 34.628906, 15.625000, 68.323250, 68.323250
291.168030, 111.621094, 19.248047, 14.508928, 68.355553, 68.355553
296.638519, 121.552734, 18.369141, 27.901785, 68.394897, 68.394897
308.170624, 116.279297, 42.802734, 17.299107, 68.494583, 68.494583
278.566833, 109.951172, 0.087891, 15.066964, 68.527618, 68.527618
330.686676, 135.527344, 60.732422, 15.904017, 68.528305, 68.528305
301.997650, 108.896484, 39.902344, 27.622768, 68.605583, 68.605583
318.164398, 122.695313, 52.910156, 23.437500, 68.619606, 68.619606
288.814941, 117.246094, 9.755859, 50.223213, 68.750977, 68.750977
332.688385, 123.662109, 76.025391, 97.935265, 68.762222, 68.762222
309.031891, 122.343750, 38.144531, 87.611610, 68.808578, 68.808578
343.307953, 136.494141, 80.771484, 169.642853, 68.850014, 68.850014
300.344116, 124.013672, 22.060547, 30.412947, 68.896339, 68.896339
321.404144, 141.503906, 39.462891, 20.089285, 69.109779, 69.109779
302.238495, 110.566406, 38.671875, 14.787947, 69.236168, 69.236168
316.711670, 133.330078, 39.902344, 40.457588, 69.364677, 69.364677
268.735718, 94.130859, -0.351563, 65.569199, 69.619553, 69.619553
323.967499, 140.273438, 44.912109, 15.066964, 69.636383, 69.636383
353.961395, 152.138672, 82.792969, 30.970982, 69.833649, 69.833649
349.875122, 152.314453, 75.849609, 11.160714, 69.839951, 69.839951
330.523438, 128.320313, 67.763672, 5.580357, 69.870148, 69.870148
337.774780, 124.541016, 83.496094, 18.694197, 69.895477, 69.895477
352.138458, 151.875000, 80.068359, 82.589287, 70.022583, 70.022583
327.439392, 109.863281, 81.123047, 55.524555, 70.032394, 70.032394
357.171539, 124.277344, 115.927734, 18.694197, 70.130669, 70.130669
370.636688, 153.896484, 108.632813, 106.305801, 70.170052, 70.170052
317.587921, 118.125000, 56.513672, 39.620537, 70.238129, 70.238129
266.109894, 86.923828, 2.460938, 1.674107, 70.395386, 70.395386
321.658722, 131.044922, 50.361328, 59.151787, 70.427727, 70.427727
325.500336, 130.957031, 56.865234, 21.763393, 70.514801, 70.514801
335.032471, 136.669922, 66.884766, 43.526787, 70.582237, 70.582237
390.076904, 163.125000, 131.572266, 52.176338, 70.772560, 70.772560
376.792542, 156.972656, 115.751953, 112.723213, 70.780998, 70.780998
309.360291, 116.191406, 44.824219, 181.082596, 70.910233, 70.910233
341.451447, 119.970703, 94.218750, 93.191963, 70.978325, 70.978325
307.656433, 111.708984, 46.494141, 14.787947, 71.008484, 71.008484
327.470581, 137.636719, 53.349609, 9.765625, 71.016205, 71.016205
332.075073, 144.316406, 54.316406, 23.158482, 71.139801, 71.139801
304.501129, 124.716797, 28.300781, 0.000000, 71.577942, 71.577942
377.345917, 158.554688, 115.048828, 29.854910, 71.829330, 71.829330
347.346680, 134.384766, 89.560547, 54.966518, 71.870049, 71.870049
325.701965, 125.859375, 62.226563, 53.850445, 71.956406, 71.956406
290.859528, 97.294922, 33.134766, 20.647322, 71.998512, 71.998512
356.096008, 143.613281, 94.833984, 91.796875, 72.019608, 72.019608
325.389038, 133.154297, 54.404297, 35.435268, 72.057518, 72.057518
340.005920, 136.757813, 75.058594, 34.598213, 72.077187, 72.077187
338.373535, 133.505859, 75.673828, 5.022321, 72.115074, 72.115074
298.354004, 123.574219, 19.248047, 11.160714, 72.128426, 72.128426
328.942444, 134.384766, 59.062500, 13.950892, 72.161438, 72.161438
292.578918, 124.541016, 8.613281, 6.696429, 72.177582, 72.177582
299.908630, 107.138672, 38.232422, 49.107143, 72.185326, 72.185326
329.457123, 144.843750, 49.482422, 22.321428, 72.197960, 72.197960
324.236237, 129.990234, 55.722656, 13.113839, 72.238686, 72.238686
311.782562, 120.410156, 44.648438, 24.832590, 72.238693, 72.238693
302.231293, 117.246094, 31.992188, 139.229904, 72.276634, 72.276634
335.449524, 136.406250, 67.851563, 22.042410, 72.303299, 72.303299
308.287476, 128.496094, 30.761719, 108.258926, 72.313148, 72.313148
313.801544, 113.730469, 54.667969, 109.375000, 72.326485, 72.326485
308.671082, 118.652344, 41.308594, 32.645088, 72.332787, 72.332787
309.130035, 121.640625, 39.023438, 67.522324, 72.341232, 72.341232
294.350403, 114.169922, 22.060547, 20.368303, 72.346138, 72.346138
315.553467, 138.251953, 33.046875, 10.602678, 72.350334, 72.350334
315.392761, 127.529297, 43.505859, 20.647322, 72.351746, 72.351746
308.746857, 120.498047, 39.550781, 20.368303, 72.405830, 72.405830
307.437439, 105.029297, 52.822266, 26.227678, 72.409348, 72.409348
314.240784, 120.937500, 48.164063, 12.555803, 72.420570, 72.420570
306.154633, 108.017578, 47.724609, 101.562500, 72.442368, 72.442368
289.142548, 112.324219, 15.205078, 29.296875, 72.452881, 72.452881
318.163147, 117.158203, 58.447266, 27.901785, 72.457802, 72.457802
300.914856, 118.300781, 28.740234, 77.566963, 72.463417, 72.463417
317.116577, 129.638672, 44.208984, 17.578125, 72.467621, 72.467621
324.976166, 129.638672, 57.304688, 44.642857, 72.510468, 72.510468
304.854187, 110.742188, 42.802734, 19.531250, 72.524506, 72.524506
343.202332, 144.316406, 72.773438, 71.986610, 72.524521, 72.524521
340.013428, 143.085938, 68.730469, 23.995535, 72.526604, 72.526604
302.551666, 113.378906, 36.386719, 45.758930, 72.547691, 72.547691
316.238556, 121.904297, 50.537109, 59.151787, 72.549805, 72.549805
317.680817, 131.484375, 43.330078, 29.296875, 72.643890, 72.643890
300.327637, 117.333984, 28.740234, 56.640625, 72.657242, 72.657242
317.425446, 121.201172, 53.173828, 90.401787, 72.669891, 72.669891
317.193512, 133.330078, 40.693359, 39.620537, 72.671989, 72.671989
306.796417, 122.958984, 33.837891, 52.734375, 72.672691, 72.672691
307.957367, 108.720703, 50.009766, 68.080360, 72.683922, 72.683922
314.016815, 121.904297, 46.845703, 31.529018, 72.718338, 72.718338
319.923737, 129.902344, 48.691406, 35.435268, 72.723244, 72.723244
325.370575, 128.496094, 59.062500, 68.917412, 72.762589, 72.762589
319.714691, 120.146484, 58.095703, 21.484375, 72.772400, 72.772400
298.514465, 99.755859, 43.330078, 46.316963, 72.808220, 72.808220
293.670502, 101.953125, 33.134766, 35.435268, 72.818756, 72.818756
343.257629, 131.308594, 85.869141, 30.691965, 72.839127, 72.839127
306.164612, 114.609375, 41.132813, 56.082588, 72.841942, 72.841942
325.264465, 126.738281, 60.644531, 101.562500, 72.855988, 72.855988
320.323364, 127.441406, 51.767578, 80.915176, 72.864418, 72.864418
298.041107, 121.289063, 21.005859, 37.946430, 72.898804, 72.898804
296.230621, 103.623047, 35.683594, 49.944195, 72.960609, 72.960609
279.893188, 94.482422, 17.753906, 61.941963, 73.021713, 73.021713
298.988037, 123.925781, 19.951172, 41.852680, 73.051895, 73.051895
301.977936, 117.685547, 31.113281, 38.783482, 73.054001, 73.054001
308.100342, 131.484375, 27.509766, 32.924107, 73.120010, 73.120010
303.736053, 121.904297, 29.794922, 7.812500, 73.124214, 73.124214
301.798004, 115.136719, 33.398438, 29.575893, 73.168465, 73.168465
289.806732, 100.898438, 27.773438, 43.247768, 73.191643, 73.191643
258.258179, 85.957031, -9.580078, 7.533482, 73.438805, 73.438805
312.600769, 118.388672, 47.988281, 11.997767, 73.570145, 73.570145
332.934814, 143.173828, 56.865234, 2.790179, 73.702156, 73.702156
274.308594, 101.425781, 1.582031, 18.415178, 74.443733, 74.443733
276.495758, 92.548828, 14.062500, 36.551338, 76.184631, 76.184631
330.183319, 132.714844, 62.841797, 40.178570, 76.186745, 76.186745
304.002899, 107.402344, 44.736328, 67.801338, 76.226776, 76.226776
345.551453, 148.535156, 72.421875, 84.821426, 76.235924, 76.235924
321.054565, 134.384766, 46.054688, 10.881697, 76.249229, 76.249229
327.717194, 124.453125, 66.972656, 35.156250, 76.259789, 76.259789
320.860748, 117.773438, 62.314453, 56.919643, 76.276642, 76.276642
324.696442, 134.033203, 52.382813, 22.879465, 76.291382, 76.291382
306.529083, 112.851563, 43.505859, 102.678574, 76.308960, 76.308960
284.802826, 112.851563, 7.558594, 6.138393, 76.329285, 76.329285
335.114410, 136.494141, 67.236328, 24.832590, 76.345459, 76.345459
345.056885, 133.066406, 87.099609, 74.218750, 76.415009, 76.415009
340.837494, 133.242188, 79.980469, 35.435268, 76.516129, 76.516129
360.555267, 133.593750, 112.236328, 142.857147, 76.530914, 76.530914
317.869110, 119.970703, 55.195313, 27.343750, 76.706497, 76.706497
310.812164, 127.177734, 36.298828, 15.904017, 76.779541, 76.779541
298.506714, 123.750000, 19.335938, 0.000000, 76.827972, 76.827972
291.328735, 103.623047, 27.509766, 25.948660, 76.854691, 76.854691
306.670410, 110.917969, 45.615234, 25.111607, 77.008499, 77.008499
301.032745, 110.917969, 36.298828, 18.136160, 77.019730, 77.019730
321.811951, 126.210938, 55.458984, 35.993305, 77.019745, 77.019745
287.220978, 103.271484, 21.093750, 23.716518, 77.043610, 77.043610
294.019104, 106.347656, 29.267578, 22.600447, 77.044304, 77.044304
303.020264, 111.093750, 39.462891, 12.555803, 77.046410, 77.046410
408.800018, 168.310547, 157.412109, 49.107143, 77.130699, 77.130699
336.517822, 118.740234, 87.275391, 176.618301, 77.271202, 77.271202
334.723572, 130.957031, 72.070313, 122.488838, 77.379349, 77.379349
326.126221, 122.607422, 66.181641, 167.968750, 77.461533, 77.461533
359.339752, 143.437500, 100.371094, 66.406250, 77.509964, 77.509964
351.232605, 133.857422, 96.591797, 18.973215, 77.554871, 77.554871
330.999756, 122.255859, 74.619141, 61.104912, 77.585121, 77.585121
333.516052, 127.441406, 73.564453, 6.696429, 77.877258, 77.877258
356.661591, 140.712891, 98.613281, 14.787947, 78.150429, 78.150429
278.018433, 103.798828, 5.361328, 44.642857, 78.269196, 78.269196
303.402039, 118.652344, 32.431641, 48.828125, 78.326111, 78.326111
318.046539, 129.638672, 45.791016, 9.765625, 78.512886, 78.512886
289.352814, 105.468750, 22.412109, 71.986610, 78.526955, 78.526955
274.640961, 89.384766, 14.150391, 43.526787, 78.680046, 78.680046
302.772156, 122.519531, 27.597656, 58.314732, 78.713051, 78.713051
278.533112, 118.300781, -8.261719, 75.334824, 78.757996, 78.757996
295.947845, 108.281250, 30.585938, 26.506697, 78.821892, 78.821892
309.768555, 116.718750, 45.000000, 24.274553, 78.973587, 78.973587
290.104218, 99.492188, 29.619141, 265.625000, 79.185730, 79.185730
297.283539, 95.888672, 45.087891, 201.729904, 79.262962, 79.262962
310.600403, 120.234375, 42.890625, 48.270088, 79.292427, 79.292427
370.021637, 154.687500, 106.787109, 241.350449, 79.432205, 79.432205
286.579956, 104.941406, 18.369141, 73.939735, 79.619690, 79.619690
319.434723, 128.759766, 48.955078, 82.310265, 79.678688, 79.678688
318.843018, 136.406250, 40.341797, 99.330360, 79.699753, 79.699753
344.619446, 131.484375, 87.890625, 207.589279, 79.841629, 79.841629
274.904633, 93.427734, 10.458984, 24.832590, 79.845787, 79.845787
322.119110, 114.257813, 67.939453, 73.381699, 79.953270, 79.953270
329.802704, 133.681641, 61.171875, 41.573662, 80.000320, 80.000320
330.225006, 125.771484, 69.785156, 155.412949, 80.003159, 80.003159
314.452820, 125.859375, 43.593750, 92.075890, 80.023521, 80.023521
327.696228, 122.783203, 68.642578, 43.805805, 80.029114, 80.029114
318.293976, 115.224609, 60.556641, 14.787947, 80.087402, 80.087402
330.895386, 140.625000, 56.074219, 79.799110, 80.149239, 80.149239
290.928558, 93.427734, 37.089844, 64.174110, 80.230011, 80.230011
357.352600, 140.009766, 100.546875, 40.178570, 80.264412, 80.264412
294.228882, 117.070313, 18.896484, 25.111607, 80.485596, 80.485596
286.129578, 100.107422, 22.412109, 26.506697, 80.641495, 80.641495
308.380707, 101.425781, 57.919922, 208.984375, 80.823387, 80.823387
318.281006, 103.974609, 71.806641, 257.812500, 80.831108, 80.831108
312.228821, 109.863281, 55.898438, 179.966522, 80.857079, 80.857079
288.391815, 95.712891, 30.673828, 41.294643, 80.885139, 80.885139
305.160858, 108.369141, 45.703125, 47.433037, 80.924461, 80.924461
296.025360, 115.927734, 23.027344, 47.154018, 80.995384, 80.995384
294.805359, 114.257813, 22.675781, 30.970982, 81.028389, 81.028389
279.052399, 97.558594, 13.271484, 54.687500, 81.116867, 81.116867
280.111176, 103.886719, 8.701172, 98.214287, 81.201859, 81.201859
275.344269, 97.646484, 7.031250, 18.694197, 81.239021, 81.239021
306.956085, 115.751953, 41.308594, 51.618305, 81.255905, 81.255905
310.275848, 131.308594, 31.201172, 47.154018, 81.296638, 81.296638
326.239990, 141.240234, 47.812500, 125.000000, 81.379524, 81.379524
308.368408, 123.398438, 36.035156, 69.475449, 81.430077, 81.430077
324.223083, 128.408203, 57.216797, 85.937500, 81.475716, 81.475716
285.036407, 106.435547, 14.238281, 3.348214, 81.490402, 81.490402
307.117279, 117.861328, 39.462891, 22.321428, 81.494659, 81.494659
301.668793, 128.144531, 20.126953, 79.241074, 81.534714, 81.534714
290.832672, 102.480469, 27.861328, 21.484375, 81.545212, 81.545212
304.225647, 116.718750, 35.771484, 233.537949, 81.578979, 81.578979
273.975800, 95.625000, 6.767578, 18.136160, 81.625244, 81.625244
298.813385, 118.037109, 25.576172, 57.756695, 81.629509, 81.629509
323.952606, 136.406250, 48.691406, 12.276786, 81.686356, 81.686356
322.944763, 133.066406, 50.449219, 77.566963, 81.885147, 81.885147
309.822388, 133.681641, 28.125000, 27.901785, 82.060707, 82.060707
356.677734, 121.376953, 118.037109, 40.457588, 82.103554, 82.103554
320.385651, 120.673828, 58.623047, 56.640625, 82.172386, 82.172386
320.174896, 115.664063, 63.281250, 109.654015, 82.172409, 82.172409
326.866394, 132.714844, 57.304688, 42.410713, 82.175911, 82.175911
335.684021, 142.646484, 61.962891, 22.042410, 82.179405, 82.179405
315.854614, 115.048828, 56.777344, 50.502232, 82.308647, 82.308647
329.255096, 127.880859, 66.093750, 122.209824, 82.319901, 82.319901
306.824097, 127.705078, 29.091797, 37.388393, 82.321999, 82.321999
329.199799, 137.988281, 55.898438, 24.553572, 82.409042, 82.409042
295.361603, 113.027344, 24.873047, 8.091517, 82.601456, 82.601456
284.672089, 99.492188, 20.654297, 44.921875, 82.637962, 82.637962
369.858185, 148.886719, 112.324219, 206.194199, 82.656937, 82.656937
282.836487, 93.867188, 23.203125, 42.968750, 82.720123, 82.720123
293.698944, 100.722656, 34.365234, 98.214287, 82.824753, 82.824753
309.818909, 122.783203, 39.023438, 46.875000, 82.868980, 82.868980
305.815613, 122.783203, 32.343750, 11.160714, 82.934296, 82.934296
306.986298, 130.781250, 26.279297, 22.042410, 82.953239, 82.953239
298.617065, 107.666016, 35.595703, 29.296875, 82.969391, 82.969391
307.271240, 129.902344, 27.685547, 13.671875, 83.339470, 83.339470
299.030151, 110.302734, 33.662109, 5.022321, 83.357712, 83.357712
259.572693, 84.287109, -5.800781, 0.000000, 83.638588, 83.638588
323.166779, 107.753906, 76.113281, 19.810268, 83.904060, 83.904060
291.859283, 99.228516, 32.871094, 111.049110, 84.152672, 84.152672
377.318481, 143.085938, 130.517578, 8.370536, 84.485397, 84.485397
355.048676, 139.746094, 96.943359, 157.366074, 84.641327, 84.641327
358.033813, 148.623047, 92.988281, 77.845985, 84.686951, 84.686951
368.967041, 142.119141, 117.597656, 164.899551, 84.770531, 84.770531
372.333130, 148.974609, 116.279297, 48.828125, 84.966423, 84.966423
301.177704, 103.710938, 43.769531, 30.412947, 85.162331, 85.162331
303.068939, 122.431641, 28.125000, 5.580357, 85.379295, 85.379295
450.213562, -173.671875, -152.138672, 36.272320, 85.405273, 85.405273
333.804749, 129.990234, 71.542969, 14.508928, 85.408783, 85.408783
271.838470, 88.242188, 10.634766, 37.667412, 85.645447, 85.645447
392.082397, 160.751953, 137.285156, 104.910713, 85.684784, 85.684784
445.106964, 170.947266, -145.195313, 20.089285, 85.850494, 85.850494
275.712006, 107.050781, -1.757813, 32.924107, 85.909500, 85.909500
294.542511, 117.158203, 19.335938, 16.741072, 85.958656, 85.958656
363.467865, 130.693359, 119.970703, 39.341518, 86.009209, 86.009209
282.186981, 92.373047, 23.642578, 6.696429, 86.131393, 86.131393
347.936646, 124.365234, 100.546875, 27.901785, 86.271790, 86.271790
385.388885, 148.183594, 138.779297, 54.408482, 86.316063, 86.316063
306.369904, 108.193359, 47.900391, 7.533482, 86.356735, 86.356735
346.506378, 146.689453, 75.849609, 29.296875, 86.391869, 86.391869
329.886871, 126.210938, 68.818359, 29.575893, 86.431198, 86.431198
300.124878, 116.630859, 29.091797, 42.410713, 86.438217, 86.438217
328.068176, 126.650391, 65.390625, 49.386162, 86.462097, 86.462097
327.420654, 123.925781, 67.060547, 68.917412, 86.490898, 86.490898
310.716248, 111.269531, 52.031250, 102.120537, 86.492310, 86.492310
324.215118, 125.947266, 59.677734, 34.877232, 86.514763, 86.514763
322.140320, 119.179688, 63.017578, 46.037945, 86.526001, 86.526001
305.108521, 108.632813, 45.351563, 69.475449, 86.542854, 86.542854
328.382599, 117.070313, 75.498047, 32.645088, 86.596909, 86.596909
328.406555, 122.343750, 70.224609, 37.667412, 86.605339, 86.605339
349.884338, 150.205078, 77.958984, 71.986610, 86.611671, 86.611671
296.146698, 110.302734, 28.828125, 26.227678, 86.620796, 86.620796
313.419342, 126.035156, 41.748047, 33.482143, 86.720512, 86.720512
311.097443, 125.859375, 38.056641, 0.000000, 86.753502, 86.753502
339.010162, 144.843750, 65.302734, 118.861610, 86.761963, 86.761963
319.018188, 137.197266, 39.814453, 27.343750, 86.764053, 86.764053
327.117249, 121.640625, 68.818359, 53.850445, 86.788635, 86.788635
315.292847, 120.498047, 50.361328, 95.982140, 86.802689, 86.802689
333.461395, 125.507813, 75.498047, 117.745537, 86.834290, 86.834290
301.873291, 108.720703, 39.902344, 59.988838, 86.863777, 86.863777
346.955505, 118.037109, 105.292969, 1.953125, 86.866554, 86.866554
325.914703, 125.244141, 63.193359, 42.968750, 86.866577, 86.866577
325.920197, 127.529297, 60.908203, 60.267857, 87.035820, 87.035820
298.783508, 115.839844, 27.685547, 63.337055, 87.066719, 87.066719
295.427429, 96.943359, 41.044922, 142.578125, 87.093414, 87.093414
319.471069, 130.078125, 47.724609, 33.203125, 87.153786, 87.153786
273.268219, 92.724609, 8.525391, 7.533482, 87.216270, 87.216270
306.261017, 121.904297, 34.013672, 9.207589, 87.240845, 87.240845
291.708252, 101.601563, 30.058594, 1.953125, 87.546310, 87.546310
301.596252, 103.886719, 44.296875, 1.395089, 87.601097, 87.601097
311.997833, 121.025391, 44.384766, 15.625000, 87.616554, 87.616554
285.078644, 119.355469, 1.494141, 8.928572, 87.699409, 87.699409
292.680725, 117.333984, 16.083984, 47.712055, 87.731735, 87.731735
300.236267, 115.488281, 30.410156, 74.218750, 87.771065, 87.771065
312.405457, 120.498047, 45.527344, 28.180803, 87.944519, 87.944519
323.576813, 127.177734, 57.392578, 29.854910, 87.946625, 87.946625
291.879761, 102.832031, 29.267578, 67.522324, 87.957161, 87.957161
303.667542, 111.093750, 40.517578, 56.919643, 87.971924, 87.971924
297.933716, 114.873047, 27.246094, 40.457588, 87.987350, 87.987350
310.418579, 118.125000, 44.648438, 92.912949, 87.995804, 87.995804
297.184052, 115.048828, 25.839844, 32.087055, 88.054771, 88.054771
