C:\Documents and Settings\Amirreza Amighi\Desktop\Brooks\Experiments\PDPA\Brooks_PDPA\1mm splash\110.7-1522\125
"Diameter (um)", "AB Phase (deg)", "AC Phase (deg)", "Intensity (mV)", "Time Ch. 1 (sec)", "Time Ch. 2 (sec)"
807.839539, -42.363281, 80.419922, 277.064728, 6.325773, 6.325772
123.999298, 57.216797, -179.648438, 279.017853, 6.326365, 6.326365
190.485107, 69.257813, -71.015625, 188.616074, 6.329021, 6.329020
108.279343, 52.734375, 156.357422, 101.004463, 6.329779, 6.329780
112.992355, 64.160156, 153.544922, 47.433037, 6.331164, 6.331161
182.587158, 73.388672, -89.472656, 99.051338, 6.332767, 6.332767
100.898453, 38.144531, 157.587891, 42.968750, 6.333424, 6.333421
100.260803, 49.921875, 144.667969, 61.662945, 6.335749, 6.335744
120.479996, 60.468750, 170.683594, 32.366070, 6.337838, 6.337839
122.075638, 55.986328, 178.242188, 94.866074, 6.339705, 6.339704
115.939354, 63.896484, 159.082031, 59.430805, 6.341583, 6.341582
244.372162, 111.708984, -15.556641, 83.147324, 6.344521, 6.344521
129.961700, 73.037109, 175.429688, 86.774551, 6.345725, 6.345732
306.030884, 133.066406, 74.619141, 134.207596, 6.351875, 6.351874
94.179604, 45.263672, 138.339844, 51.339287, 6.364316, 6.364315
116.696312, 60.908203, 163.476563, 60.546875, 6.365385, 6.365386
113.930855, 57.128906, 162.246094, 61.941963, 6.365529, 6.365526
127.762581, 56.250000, -171.826172, 54.408482, 6.367377, 6.367374
84.391762, 36.650391, 129.111328, 47.154018, 6.373397, 6.373396
82.833725, 25.488281, 137.460938, 39.341518, 6.380772, 6.380771
123.106918, 50.361328, -174.462891, 67.522324, 6.382643, 6.382642
101.349251, 42.714844, 153.808594, 24.832590, 6.383434, 6.383433
138.589737, 67.236328, -163.212891, 71.149551, 6.384635, 6.384633
82.805397, 26.982422, 135.966797, 80.357140, 6.388957, 6.388958
112.745163, 53.701172, 163.388672, 29.854910, 6.389327, 6.389328
83.471375, 39.902344, 124.189453, 35.714287, 6.394615, 6.394613
105.417679, 46.318359, 157.587891, 116.071426, 6.395036, 6.395036
149.140778, 78.925781, -155.742188, 46.037945, 6.397595, 6.397595
107.780106, 49.482422, 158.730469, 128.348221, 6.399378, 6.399379
135.202484, 58.623047, -160.664063, 99.051338, 6.402742, 6.402746
96.941071, 49.218750, 139.306641, 36.830357, 6.410044, 6.410044
106.982323, 52.910156, 153.896484, 49.665180, 6.414320, 6.414320
112.943916, 52.294922, 165.322266, 151.785721, 6.419705, 6.419706
104.872307, 61.259766, 141.679688, 89.843750, 6.426249, 6.426239
107.311836, 54.843750, 152.490234, 43.805805, 6.430517, 6.430512
102.128288, 35.683594, 162.333984, 121.093750, 6.433948, 6.433943
142.971878, 70.048828, -158.115234, 133.649551, 6.440011, 6.440004
110.404182, 50.449219, 162.509766, 87.611610, 6.451252, 6.451258
139.707855, 62.490234, -156.445313, 74.218750, 6.453781, 6.453780
141.056625, 66.005859, -157.500000, 150.669647, 6.457740, 6.457739
78.259804, 35.947266, 118.740234, 25.111607, 6.458052, 6.458050
129.753983, 52.646484, -164.531250, 239.676346, 6.461918, 6.461916
106.408920, 53.701172, 152.050781, 49.944195, 6.462205, 6.462202
80.591583, 33.486328, 125.419922, 41.852680, 6.466754, 6.466752
112.322388, 60.205078, 156.181641, 71.428574, 6.470906, 6.470901
136.538406, 72.421875, -172.089844, 75.055801, 6.472388, 6.472383
106.387817, 59.238281, 146.425781, 94.866074, 6.475595, 6.475591
109.545410, 51.679688, 159.697266, 49.107143, 6.479186, 6.479184
79.802025, 27.333984, 130.166016, 64.732140, 6.480153, 6.480151
52.953232, 13.183594, 95.537109, 54.129463, 6.480669, 6.480668
128.078293, 62.666016, -177.626953, 66.685265, 6.488549, 6.488547
120.147179, 54.931641, 175.693359, 63.895088, 6.491749, 6.491750
61.844395, 41.835938, 83.056641, 45.200893, 6.493802, 6.493801
99.148628, 47.109375, 145.458984, 60.546875, 6.496982, 6.496978
160.312302, 79.365234, -135.878906, 39.620537, 6.497091, 6.497091
125.521744, 54.755859, -174.462891, 56.919643, 6.506331, 6.506330
105.303665, 50.449219, 153.281250, 56.640625, 6.506601, 6.506599
315.378540, 124.628906, 100.458984, 100.167412, 6.507130, 6.507130
118.203262, 55.458984, 171.650391, 84.263390, 6.516771, 6.516776
92.572769, 39.902344, 140.712891, 27.343750, 6.518249, 6.518250
98.095436, 53.789063, 136.845703, 42.689732, 6.519319, 6.519320
129.618179, 61.435547, -173.671875, 65.011162, 6.523593, 6.523593
124.570709, 48.251953, -169.628906, 107.421875, 6.528454, 6.528448
161.404053, 68.554688, -123.046875, 66.685265, 6.543018, 6.543019
129.440918, 60.732422, -173.232422, 38.504463, 6.547776, 6.547774
96.675812, 46.142578, 141.943359, 37.388393, 6.550599, 6.550599
94.843590, 38.935547, 145.810547, 94.308037, 6.553689, 6.553688
173.965530, 62.666016, -94.482422, 79.520088, 6.555401, 6.555398
133.025253, 59.853516, -165.849609, 147.042404, 6.556194, 6.556195
132.495346, 57.568359, -164.619141, 60.546875, 6.558754, 6.558754
133.975082, 76.728516, 178.945313, 34.877232, 6.558869, 6.558867
108.994110, 57.919922, 152.490234, 88.727676, 6.559498, 6.559496
229.803131, 98.173828, -28.476563, 185.546875, 6.560111, 6.560110
121.671944, 61.875000, 171.562500, 109.654015, 6.561042, 6.561038
61.635475, 35.947266, 88.593750, 40.457588, 6.564603, 6.564600
119.094650, 54.404297, 174.287109, 32.924107, 6.564727, 6.564727
119.133560, 57.832031, 171.035156, 58.593750, 6.565979, 6.565979
105.056183, 53.085938, 150.205078, 29.575893, 6.569854, 6.569854
114.140747, 48.515625, 171.123047, 125.279015, 6.576348, 6.576338
123.298706, 48.251953, -172.001953, 133.649551, 6.577521, 6.577520
188.286774, 61.962891, -67.675781, 165.178574, 6.582276, 6.582275
100.771904, 41.835938, 153.632813, 49.944195, 6.584589, 6.584587
63.323330, 24.169922, 103.359375, 35.714287, 6.588987, 6.588987
96.174896, 39.111328, 148.007813, 57.477680, 6.589244, 6.589243
61.687187, 26.455078, 98.085938, 80.636162, 6.596612, 6.596615
125.273766, 66.005859, 174.023438, 167.689728, 6.597216, 6.597213
101.814880, 51.328125, 146.074219, 40.736607, 6.603695, 6.603692
28.153467, 25.839844, 37.792969, 898.437500, 6.608633, 6.608633
196.784454, 82.617188, -73.037109, 113.839287, 6.610807, 6.610803
104.493004, 50.009766, 152.226563, 102.399551, 6.612003, 6.612001
95.849670, 49.921875, 136.669922, 23.437500, 6.615324, 6.615324
143.052963, 61.171875, -148.974609, 56.082588, 6.619192, 6.619190
101.504784, 44.912109, 151.875000, 39.062500, 6.620528, 6.620526
96.353188, 42.978516, 144.492188, 51.060268, 6.621341, 6.621339
104.072861, 59.326172, 142.207031, 107.979912, 6.621642, 6.621638
120.585129, 57.216797, 174.199219, 58.593750, 6.623480, 6.623479
93.470757, 39.462891, 142.822266, 70.312500, 6.627633, 6.627627
96.287285, 45.263672, 142.119141, 42.410713, 6.628682, 6.628680
101.461296, 50.273438, 146.513672, 47.433037, 6.635910, 6.635909
116.944130, 51.679688, 173.232422, 54.129463, 6.638978, 6.638976
120.116875, 53.789063, 176.835938, 141.741074, 6.639277, 6.639275
97.604767, 38.056641, 151.699219, 31.529018, 6.643667, 6.643667
345.323853, 131.396484, 147.568359, 156.250000, 6.647954, 6.647953
112.274323, 55.195313, 161.279297, 73.381699, 6.651955, 6.651951
110.869499, 46.318359, 167.519531, 121.093750, 6.652209, 6.652208
104.920082, 55.019531, 148.007813, 34.877232, 6.657170, 6.657169
223.134995, 100.810547, -43.330078, 182.477676, 6.664791, 6.664783
98.915970, 44.472656, 147.656250, 85.379463, 6.666546, 6.666538
101.074760, 46.933594, 149.150391, 47.154018, 6.672686, 6.672684
95.883263, 49.130859, 137.460938, 22.042410, 6.672829, 6.672826
179.046982, 76.113281, -98.613281, 34.598213, 6.676278, 6.676277
107.292046, 41.572266, 165.673828, 45.200893, 6.678431, 6.678429
311.566071, 145.898438, 71.894531, 190.290176, 6.679256, 6.679255
114.297295, 60.117188, 159.873047, 68.638390, 6.681522, 6.681521
143.647446, 68.642578, -155.390625, 81.473213, 6.688880, 6.688878
111.900604, 48.867188, 166.816406, 31.529018, 6.701839, 6.701842
188.367142, 80.595703, -86.308594, 169.084824, 6.703176, 6.703181
123.035889, 64.511719, 171.386719, 73.939735, 6.707860, 6.707868
107.664780, 43.593750, 164.443359, 46.875000, 6.710138, 6.710136
106.088936, 51.591797, 153.544922, 94.866074, 6.714692, 6.714687
101.945366, 43.945313, 153.632813, 25.948660, 6.716142, 6.716141
118.870102, 45.351563, -177.099609, 68.359375, 6.717881, 6.717877
89.283356, 39.199219, 135.439453, 96.540176, 6.720844, 6.720843
50.304428, 22.851563, 81.035156, 32.924107, 6.720944, 6.720944
101.272453, 44.121094, 152.226563, 18.415178, 6.721927, 6.721925
109.782303, 44.912109, 166.728516, 4.743304, 6.729256, 6.729257
101.364746, 55.634766, 140.976563, 94.308037, 6.739838, 6.739836
88.397911, 31.201172, 141.855469, 126.953125, 6.739961, 6.739965
96.230278, 43.242188, 144.052734, 72.265625, 6.745833, 6.745828
116.288361, 52.998047, 170.683594, 53.571430, 6.747177, 6.747177
127.541130, 57.656250, -173.671875, 111.607140, 6.747317, 6.747316
95.970947, 36.474609, 150.380859, 65.848213, 6.747576, 6.747574
92.418228, 42.890625, 137.460938, 79.799110, 6.753343, 6.753340
117.382385, 62.841797, 162.773438, 55.803570, 6.755186, 6.755185
119.982094, 56.689453, 173.671875, 84.821426, 6.765102, 6.765099
80.264679, 32.607422, 125.683594, 51.339287, 6.768728, 6.768726
145.431900, 71.718750, -155.126953, 53.850445, 6.773587, 6.773586
113.660652, 58.798828, 160.136719, 31.529018, 6.774856, 6.774856
89.572365, 35.156250, 140.009766, 49.944195, 6.775512, 6.775513
110.899162, 55.195313, 158.730469, 72.823662, 6.782773, 6.782768
106.812263, 45.527344, 160.927734, 73.939735, 6.783415, 6.783409
75.697350, 33.925781, 116.103516, 14.508928, 6.786473, 6.786474
126.307693, 55.458984, -173.671875, 45.479912, 6.791431, 6.791429
147.665756, 82.705078, -162.246094, 55.803570, 6.792760, 6.792757
99.664993, 50.800781, 142.646484, 48.270088, 6.797512, 6.797510
110.334328, 55.722656, 157.148438, 60.825893, 6.798927, 6.798923
85.554024, 30.849609, 137.021484, 31.808035, 6.802258, 6.802258
105.829597, 56.250000, 148.447266, 37.667412, 6.804682, 6.804681
102.880272, 46.669922, 152.666016, 67.243301, 6.811521, 6.811519
119.399811, 61.347656, 167.958984, 65.290176, 6.814987, 6.814984
123.256187, 55.283203, -179.121094, 114.676338, 6.815117, 6.815113
263.984039, 115.312500, 16.259766, 287.109375, 6.820821, 6.820822
103.606895, 43.945313, 156.708984, 44.363838, 6.821516, 6.821517
123.811134, 50.449219, -173.232422, 118.861610, 6.825691, 6.825688
98.427605, 47.548828, 143.701172, 68.080360, 6.826219, 6.826216
93.703720, 37.089844, 145.546875, 90.122765, 6.826491, 6.826489
112.240356, 55.019531, 161.279297, 46.875000, 6.827544, 6.827545
76.248978, 26.630859, 124.365234, 4.743304, 6.829423, 6.829424
98.541954, 44.296875, 147.128906, 72.265625, 6.832262, 6.832259
101.020714, 45.703125, 150.292969, 29.575893, 6.835305, 6.835305
105.570595, 62.666016, 141.591797, 46.037945, 6.835319, 6.835319
95.858231, 41.923828, 144.667969, 41.573662, 6.840525, 6.840520
116.842628, 57.128906, 167.519531, 136.439728, 6.841272, 6.841264
112.868767, 63.720703, 153.720703, 153.180801, 6.842953, 6.842952
100.862526, 45.000000, 150.644531, 28.738840, 6.844264, 6.844263
105.996994, 50.009766, 154.951172, 120.814735, 6.846318, 6.846316
42.100006, 15.380859, 73.564453, 15.625000, 6.847891, 6.847894
113.617157, 49.482422, 169.365234, 120.256699, 6.853248, 6.853245
131.981934, 63.808594, -171.738281, 93.750000, 6.857698, 6.857698
111.996490, 57.832031, 158.027344, 87.332588, 6.862851, 6.862848
107.786034, 66.005859, 142.207031, 42.968750, 6.862994, 6.862992
108.205193, 51.503906, 157.412109, 37.946430, 6.865129, 6.865129
274.773346, 115.312500, 36.035156, 188.058029, 6.866751, 6.866751
100.192574, 48.164063, 146.250000, 89.843750, 6.867812, 6.867807
106.528534, 45.615234, 160.312500, 49.386162, 6.871802, 6.871800
99.812645, 49.746094, 144.052734, 30.970982, 6.873147, 6.873149
100.861206, 49.394531, 146.250000, 122.488838, 6.875432, 6.875428
96.968437, 41.660156, 146.953125, 84.263390, 6.875705, 6.875700
85.646957, 37.353516, 130.693359, 31.529018, 6.875940, 6.875942
329.212616, 136.582031, 113.291016, 183.314728, 6.876585, 6.876585
122.472046, 72.597656, 162.246094, 115.513390, 6.887208, 6.887205
89.214500, 40.781250, 133.769531, 104.352676, 6.892984, 6.892982
103.618095, 46.933594, 153.720703, 100.446426, 6.903909, 6.903902
134.243210, 69.521484, -173.320313, 116.071426, 6.904577, 6.904572
111.263947, 45.087891, 169.453125, 86.774551, 6.904902, 6.904900
94.835037, 32.607422, 152.138672, 33.203125, 6.909111, 6.909111
88.641441, 40.957031, 132.539063, 47.154018, 6.912196, 6.912195
178.078812, 82.353516, -106.611328, 136.718750, 6.912607, 6.912605
89.717361, 44.912109, 130.517578, 70.033485, 6.917189, 6.917187
110.977570, 41.220703, 172.792969, 158.761154, 6.920324, 6.920325
100.595917, 52.382813, 142.734375, 52.455357, 6.926502, 6.926499
89.720657, 41.572266, 133.857422, 53.013393, 6.930256, 6.930255
109.379990, 52.382813, 158.730469, 90.959824, 6.934818, 6.934817
114.080818, 52.822266, 166.904297, 31.529018, 6.935318, 6.935318
130.922821, 57.216797, -167.080078, 60.267857, 6.935733, 6.935731
102.376419, 53.525391, 144.931641, 25.111607, 6.935745, 6.935746
232.107224, 102.832031, -29.003906, 307.198669, 6.938413, 6.938412
106.461647, 45.966797, 159.873047, 72.544640, 6.939751, 6.939748
208.066727, 94.218750, -64.072266, 133.370529, 6.941568, 6.941562
299.129120, 140.273438, 54.931641, 215.680801, 6.942017, 6.942019
125.560631, 57.480469, -177.099609, 70.591515, 6.942147, 6.942148
101.949013, 47.636719, 150.029297, 53.292412, 6.945627, 6.945624
166.496979, 79.013672, -124.365234, 92.912949, 6.946196, 6.946197
109.484131, 60.380859, 150.908203, 37.667412, 6.953378, 6.953378
103.289871, 57.919922, 142.119141, 86.216515, 6.969714, 6.969713
86.988167, 29.707031, 140.800781, 91.796875, 6.972513, 6.972507
120.159714, 60.292969, 170.419922, 125.279015, 6.972656, 6.972650
111.386208, 60.644531, 154.160156, 30.412947, 6.973021, 6.973019
98.116844, 45.878906, 144.755859, 90.680801, 6.974337, 6.974345
112.694107, 60.292969, 156.796875, 52.734375, 6.977725, 6.977723
122.034431, 63.457031, 170.595703, 60.546875, 6.978665, 6.978664
111.764496, 64.599609, 150.820313, 41.015625, 6.983749, 6.983749
196.055222, 87.714844, -79.365234, 181.919647, 6.998590, 6.998586
123.424072, 69.960938, 166.640625, 134.765625, 7.003680, 7.003677
59.734375, 30.585938, 90.439453, 41.573662, 7.004454, 7.004451
210.464432, 98.701172, -64.160156, 53.013393, 7.008185, 7.008183
103.991791, 49.746094, 151.611328, 154.296875, 7.008754, 7.008756
109.145355, 63.984375, 146.689453, 47.712055, 7.008872, 7.008873
92.648239, 42.626953, 138.164063, 116.071426, 7.012099, 7.012098
116.214851, 65.126953, 158.378906, 45.479912, 7.013283, 7.013282
117.159950, 57.832031, 167.343750, 127.511162, 7.021469, 7.021469
97.116394, 36.914063, 151.962891, 47.154018, 7.022583, 7.022580
135.589005, 64.863281, -166.289063, 222.935272, 7.023058, 7.023052
125.237366, 48.339844, -168.486328, 139.229904, 7.027224, 7.027220
102.989342, 48.779297, 150.732422, 63.616070, 7.028005, 7.028006
122.938530, 55.371094, -179.736328, 77.008926, 7.029765, 7.029761
118.191406, 56.953125, 170.156250, 120.535713, 7.030655, 7.030654
117.860878, 55.634766, 170.859375, 161.272324, 7.030819, 7.030821
136.095825, 59.589844, -160.136719, 91.796875, 7.034019, 7.034016
87.419853, 36.298828, 135.000000, 29.017857, 7.034945, 7.034946
151.539780, 64.248047, -136.669922, 54.966518, 7.036273, 7.036270
94.027008, 37.617188, 145.634766, 78.683037, 7.036443, 7.036440
118.666573, 52.382813, 175.517578, 112.723213, 7.036706, 7.036711
126.527618, 65.390625, 176.835938, 51.060268, 7.042978, 7.042980
94.444862, 34.541016, 149.501953, 35.714287, 7.046038, 7.046035
333.055267, 152.841797, 103.886719, 259.486603, 7.047536, 7.047537
120.390701, 57.216797, 173.847656, 132.812500, 7.050217, 7.050210
90.098938, 45.791016, 130.253906, 42.410713, 7.059275, 7.059276
111.366096, 51.591797, 163.125000, 52.734375, 7.059548, 7.059547
103.476723, 48.955078, 151.435547, 77.566963, 7.062855, 7.062850
110.258530, 62.314453, 150.380859, 107.421875, 7.064247, 7.064244
102.773506, 49.130859, 150.029297, 87.053574, 7.065995, 7.065993
107.435745, 52.470703, 155.126953, 50.502232, 7.066113, 7.066107
100.610100, 50.712891, 144.492188, 27.901785, 7.070254, 7.070252
107.756393, 45.175781, 163.037109, 41.015625, 7.070380, 7.070381
162.847733, 75.410156, -127.353516, 278.180817, 7.074412, 7.074410
170.462982, 85.605469, -123.574219, 31.529018, 7.075451, 7.075449
125.162231, 50.712891, -171.035156, 102.120537, 7.077505, 7.077503
113.899879, 54.140625, 165.146484, 31.250000, 7.078980, 7.078980
481.127472, -173.320313, -21.445313, 200.055801, 7.091631, 7.091632
109.753021, 56.689453, 155.039063, 18.136160, 7.093789, 7.093790
90.735619, 44.912109, 132.363281, 65.011162, 7.097454, 7.097452
95.570877, 47.109375, 138.955078, 55.524555, 7.099941, 7.099935
334.608093, 126.386719, 133.330078, 595.703125, 7.101115, 7.101116
100.719864, 65.390625, 130.078125, 41.852680, 7.105934, 7.105932
101.428673, 47.460938, 149.238281, 44.084820, 7.110501, 7.110501
98.681671, 46.757813, 144.931641, 116.908485, 7.111835, 7.111835
102.835777, 61.083984, 138.164063, 101.841515, 7.112034, 7.112033
119.562920, 65.390625, 164.179688, 30.970982, 7.118126, 7.118125
108.725853, 34.980469, 174.902344, 229.073654, 7.123141, 7.123138
108.871185, 43.769531, 166.376953, 46.595982, 7.124823, 7.124821
169.232422, 89.033203, -129.462891, 194.196426, 7.129390, 7.129395
248.731903, 99.492188, 4.570313, 129.185272, 7.134317, 7.134315
110.146492, 61.523438, 150.996094, 45.479912, 7.134973, 7.134974
78.770241, 34.892578, 120.673828, 41.294643, 7.142621, 7.142621
110.639801, 56.689453, 156.708984, 101.283485, 7.143165, 7.143164
145.425613, 65.214844, -148.710938, 95.703125, 7.143682, 7.143679
103.048981, 42.714844, 156.884766, 88.448662, 7.149572, 7.149570
80.227440, 34.013672, 124.189453, 63.616070, 7.154372, 7.154368
58.765224, 25.664063, 93.603516, 18.694197, 7.154900, 7.154899
104.544434, 51.240234, 151.171875, 82.310265, 7.155583, 7.155581
185.384583, 89.472656, -100.458984, 159.598221, 7.158131, 7.158130
174.240707, 72.158203, -103.447266, 99.888390, 7.166398, 7.166396
114.885849, 47.988281, 173.144531, 75.334824, 7.167495, 7.167496
99.533524, 51.416016, 141.855469, 51.339287, 7.170163, 7.170162
116.634544, 42.011719, -177.802734, 28.180803, 7.171200, 7.171200
107.837112, 52.998047, 155.302734, 140.345978, 7.172186, 7.172184
164.285477, 65.830078, -115.224609, 199.497772, 7.182662, 7.182659
114.701965, 52.646484, 168.134766, 120.535713, 7.191012, 7.191015
158.280716, 66.708984, -126.914063, 283.761169, 7.193720, 7.193720
99.717392, 48.251953, 145.283203, 46.316963, 7.193947, 7.193948
77.244492, 37.617188, 115.136719, 31.808035, 7.193972, 7.193971
127.745247, 65.390625, 179.033203, 49.944195, 7.194536, 7.194535
158.579254, 71.367188, -131.132813, 677.734375, 7.198214, 7.198214
85.792282, 41.835938, 126.474609, 40.457588, 7.201184, 7.201181
104.741142, 52.382813, 150.292969, 49.665180, 7.202405, 7.202403
92.306519, 40.693359, 139.482422, 86.216515, 7.207207, 7.207203
92.370766, 43.945313, 136.318359, 28.459822, 7.208786, 7.208787
102.982414, 47.988281, 151.523438, 30.412947, 7.209069, 7.209070
126.734253, 65.478516, 177.187500, 47.154018, 7.213553, 7.213555
116.336792, 52.558594, 171.210938, 32.087055, 7.217612, 7.217611
289.629028, 110.390625, 67.675781, 119.419640, 7.221470, 7.221470
108.233559, 51.152344, 157.939453, 135.323654, 7.224070, 7.224069
95.867455, 39.990234, 146.601563, 54.966518, 7.226711, 7.226709
131.802979, 67.500000, -175.869141, 61.662945, 7.227509, 7.227509
100.648010, 56.601563, 138.691406, 184.709824, 7.230066, 7.230066
114.166153, 47.197266, 172.617188, 77.008926, 7.233543, 7.233541
113.268486, 52.910156, 165.234375, 105.468750, 7.241194, 7.241191
104.964569, 57.568359, 145.546875, 95.982140, 7.241294, 7.241288
119.924072, 64.335938, 165.849609, 28.459822, 7.244097, 7.244098
121.430069, 58.974609, 174.023438, 75.055801, 7.248917, 7.248909
122.434166, 59.941406, 174.902344, 90.680801, 7.250393, 7.250392
99.510139, 54.931641, 138.339844, 34.877232, 7.254085, 7.254083
103.855362, 49.833984, 151.259766, 125.279015, 7.266788, 7.266788
117.856911, 58.798828, 167.607422, 34.319195, 7.276590, 7.276590
105.928795, 55.810547, 149.062500, 38.225445, 7.284221, 7.284222
92.346382, 39.638672, 140.537109, 119.140625, 7.284750, 7.284749
107.997604, 50.976563, 157.675781, 79.520088, 7.285422, 7.285418
253.909164, 93.515625, 19.687500, 132.533478, 7.285847, 7.285844
98.111931, 39.814453, 150.908203, 42.131695, 7.286089, 7.286087
109.594849, 50.537109, 160.927734, 77.008926, 7.288227, 7.288227
128.656601, 51.767578, -165.761719, 103.236610, 7.291333, 7.291331
94.066223, 39.023438, 144.316406, 44.084820, 7.293584, 7.293584
102.019196, 34.453125, 163.300781, 76.171875, 7.295576, 7.295573
580.964783, -131.835938, 118.476563, 635.323669, 7.298092, 7.298090
100.599236, 56.425781, 138.779297, 33.203125, 7.298262, 7.298261
115.949928, 51.943359, 171.123047, 144.531250, 7.301088, 7.301084
97.417892, 37.353516, 151.962891, 29.575893, 7.305399, 7.305399
104.003647, 47.197266, 154.160156, 40.736607, 7.308557, 7.308556
109.524986, 62.226563, 149.150391, 72.265625, 7.310031, 7.310026
85.590614, 37.529297, 130.429688, 51.339287, 7.314435, 7.314433
117.630531, 55.371094, 170.683594, 43.526787, 7.316046, 7.316043
169.025497, 87.187500, -127.968750, 74.776787, 7.324466, 7.324467
88.217651, 33.134766, 139.570313, 31.808035, 7.324727, 7.324725
165.489944, 75.761719, -122.871094, 94.866074, 7.330493, 7.330489
117.478622, 63.105469, 162.685547, 45.200893, 7.331964, 7.331964
99.942497, 47.285156, 146.777344, 16.741072, 7.332364, 7.332365
78.035706, 31.376953, 122.871094, 81.752235, 7.341239, 7.341237
125.307899, 46.054688, -166.025391, 47.712055, 7.342781, 7.342785
109.165474, 40.957031, 169.804688, 33.761162, 7.344639, 7.344638
81.242073, 41.308594, 118.740234, 125.279015, 7.353499, 7.353495
72.097504, 33.750000, 109.687500, 30.970982, 7.356582, 7.356579
117.193237, 56.250000, 169.013672, 112.444199, 7.356708, 7.356707
126.617111, 61.083984, -178.769531, 139.508926, 7.360737, 7.360731
97.164169, 52.207031, 136.757813, 127.511162, 7.366947, 7.366940
81.148483, 36.298828, 123.574219, 25.390625, 7.369269, 7.369267
112.065689, 49.306641, 166.640625, 44.084820, 7.371293, 7.371291
116.887436, 59.765625, 164.970703, 174.944199, 7.371305, 7.371304
144.665375, 74.267578, -159.169922, 238.839279, 7.371921, 7.371916
293.284851, 113.642578, 71.103516, 276.227692, 7.375907, 7.375904
104.255432, 44.648438, 157.236328, 91.517860, 7.380110, 7.380107
94.387840, 53.173828, 130.693359, 20.368303, 7.380351, 7.380351
116.729263, 65.390625, 159.082031, 62.779018, 7.385595, 7.385593
103.834938, 41.132813, 159.960938, 127.511162, 7.388885, 7.388875
362.099823, 166.552734, 143.085938, 317.522308, 7.389564, 7.389564
323.171997, 140.273438, 98.876953, 259.207581, 7.390663, 7.390663
128.663193, 60.996094, -174.990234, 19.531250, 7.391461, 7.391462
191.148102, 86.396484, -87.011719, 178.571426, 7.395623, 7.395621
91.574959, 47.373047, 131.484375, 51.618305, 7.400563, 7.400564
101.973717, 37.880859, 159.785156, 122.209824, 7.403160, 7.403156
115.327759, 63.457031, 158.466797, 43.805805, 7.406310, 7.406307
154.931671, 84.462891, -150.732422, 58.872768, 7.407516, 7.407514
105.765686, 46.230469, 158.378906, 54.408482, 7.408983, 7.408982
78.648651, 38.320313, 117.070313, 36.272320, 7.409096, 7.409095
75.784019, 34.716797, 115.488281, 97.377235, 7.411003, 7.411004
111.205292, 49.218750, 165.234375, 153.738846, 7.411339, 7.411334
114.293686, 51.240234, 168.837891, 121.372765, 7.413838, 7.413839
136.061890, 63.544922, -164.091797, 119.140625, 7.415127, 7.415120
117.820679, 57.656250, 168.750000, 99.051338, 7.418350, 7.418347
49.241024, 21.972656, 79.980469, 47.433037, 7.423571, 7.423567
120.719261, 71.279297, 160.400391, 28.180803, 7.424081, 7.424079
106.807983, 52.558594, 153.896484, 63.895088, 7.424097, 7.424093
119.285133, 63.105469, 166.025391, 35.156250, 7.425550, 7.425548
99.100517, 46.757813, 145.722656, 77.845985, 7.426757, 7.426756
91.947975, 44.121094, 135.351563, 91.238838, 7.428668, 7.428666
124.661995, 54.492188, -175.693359, 112.444199, 7.437930, 7.437932
115.437157, 49.042969, 173.056641, 129.743301, 7.441902, 7.441901
78.031433, 34.365234, 119.882813, 120.535713, 7.442288, 7.442286
177.537369, 76.464844, -101.777344, 172.991074, 7.443199, 7.443202
111.282722, 56.162109, 158.378906, 40.457588, 7.445422, 7.445420
79.627029, 38.583984, 118.564453, 48.828125, 7.448386, 7.448383
122.173492, 56.601563, 177.714844, 198.939728, 7.449885, 7.449885
117.264755, 49.921875, 175.517578, 148.437500, 7.457006, 7.456998
125.472641, 58.095703, -177.890625, 124.720985, 7.458554, 7.458551
95.011314, 45.703125, 139.306641, 59.151787, 7.458878, 7.458879
107.897766, 47.548828, 160.927734, 87.053574, 7.459807, 7.459803
103.818115, 45.263672, 155.742188, 120.256699, 7.465302, 7.465292
190.487762, 71.015625, -72.685547, 154.017853, 7.470495, 7.470492
158.133423, 58.623047, -119.091797, 199.776779, 7.474073, 7.474071
96.447426, 44.736328, 142.910156, 32.366070, 7.474900, 7.474898
110.350822, 55.634766, 157.324219, 77.287949, 7.479732, 7.479728
104.524979, 44.912109, 157.412109, 54.408482, 7.486553, 7.486552
118.810936, 69.873047, 158.378906, 53.013393, 7.491079, 7.491078
86.129723, 26.806641, 142.119141, 70.033485, 7.491497, 7.491494
129.943115, 62.050781, -173.671875, 65.011162, 7.498576, 7.498577
186.382034, 92.548828, -101.865234, 301.897308, 7.500067, 7.500062
113.746643, 66.269531, 152.753906, 48.270088, 7.503384, 7.503381
64.707718, 29.882813, 100.195313, 30.412947, 7.503839, 7.503838
94.272507, 42.890625, 140.800781, 41.015625, 7.509878, 7.509876
115.359055, 50.097656, 171.826172, 38.225445, 7.511191, 7.511192
115.271393, 51.503906, 170.244141, 63.895088, 7.512080, 7.512076
97.689766, 43.242188, 146.601563, 17.578125, 7.512345, 7.512346
113.033203, 58.359375, 159.345703, 56.919643, 7.512792, 7.512788
247.541901, 103.623047, -2.021484, 106.026787, 7.517300, 7.517301
119.514153, 60.117188, 169.365234, 59.151787, 7.517715, 7.517713
212.154922, 90.351563, -52.822266, 74.218750, 7.519842, 7.519842
